source_name,image_name,dextran_channel,num_timepoints,dextran_channel_index,image_shape,final_gel_intensity,final_vascular_intensity,initial_gel_intensity,initial_vascular_intensity,vascular_volume_um3,vasculature_volume_fraction,gel_volume_um3,vasculature_surface_area_um2,bleaching_coefficient,time_separation_s,p_um/s,p_cm/s,Intensity increase,intensity(t0),intensity(t1),intensity(t2)
2026.05.14_permeability,Rituximab_FL37_device2_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Rituximab_FL37_device2/P 1,Dextran 1,3.0,0.0,"(3, 23, 512, 512)",3712920.0,6704522.0,3968857.0,17233262.0,41410623.26361841,0.26307857737821694,115997188.79127237,2111769.2062686295,2.570393832699781,360.0,0.06412697910658631,6.4126979106586315e-06,False,17233262.0,10711019.0,6704522.0
2026.05.14_permeability,Rituximab_FL37_device2/P 2,Dextran 1,3.0,0.0,"(3, 28, 512, 512)",3545168.0,11508811.0,3972308.0,26391601.0,51858470.149515964,0.2710016312137727,139500046.46623364,2679599.9158834647,2.293164862990625,360.0,0.02681613763725635,2.681613763725635e-06,False,26391601.0,18410361.0,11508811.0
2026.05.14_permeability,Rituximab_FL37_device2/P 3,Dextran 1,3.0,0.0,"(3, 24, 512, 512)",2923149.0,11713628.0,2006019.0,15471760.0,61665140.1288364,0.37697083095334605,101915527.300756,3019136.6052820934,1.3208341600057643,360.0,0.012917044089303388,1.2917044089303388e-06,False,15471760.0,10991368.0,11713628.0
2026.05.14_permeability,Rituximab_FL37_device2/P 4,Dextran 1,3.0,0.0,"(3, 13, 512, 512)",2216460.0,17148256.0,1957028.0,4620139.0,20605152.023592755,0.2302086928795124,68901250.90958044,1264668.8497279612,0.26942325796862376,360.0,-0.07727755876410466,-7.727755876410467e-06,True,4620139.0,14443935.0,17148256.0
2026.05.14_permeability,Lenalidomide_FL37_device2_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Lenalidomide_FL37_device2/P 1,Dextran 1,3.0,0.0,"(3, 27, 512, 512)",14196540.0,92011738.0,10368893.0,104398260.0,60613058.046903215,0.3328572935977224,121486175.50679398,1843706.7716627228,1.1346189330756908,360.0,0.011170891168409284,1.1170891168409284e-06,False,104398260.0,96935794.0,92011738.0
2026.05.14_permeability,Lenalidomide_FL37_device2/P 2,Dextran 1,3.0,0.0,"(3, 29, 512, 512)",15906670.0,101857420.0,11173993.0,113952232.0,70586562.59169059,0.35734355449676514,126944809.3987606,2354085.3595601004,1.118742571724279,360.0,0.009650367926208821,9.650367926208823e-07,False,113952232.0,106661215.0,101857420.0
2026.05.14_permeability,Lenalidomide_FL37_device2/P 3,Dextran 1,3.0,0.0,"(3, 23, 512, 512)",8934547.0,47628535.0,6341122.0,57082590.0,47596041.26932588,0.30237407310336245,109811770.7855649,1698206.5472119038,1.1984956077275943,360.0,0.01545843199580804,1.5458431995808041e-06,False,57082590.0,52194373.0,47628535.0
2026.05.14_permeability,Lenalidomide_FL37_device2/P 4,Dextran 1,3.0,0.0,"(3, 27, 512, 512)",10100602.0,46412016.0,7117646.0,52575528.0,51964834.543618165,0.2853654764466367,130134399.01007903,2289305.091752846,1.1327999197449212,360.0,0.015020834964524787,1.5020834964524787e-06,False,52575528.0,48835675.0,46412016.0
2026.05.14_permeability,Rtx_Lena_FL37_device1_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Rtx_Lena_FL37_device1/P 1,Dextran 1,3.0,0.0,"(3, 30, 512, 512)",13864212.0,71808402.0,12201534.0,78929621.0,52442155.652905,0.25744264776056464,151262071.7122478,2219774.850149627,1.0991697183290612,360.0,0.008616657105561015,8.616657105561015e-07,False,78929621.0,73584252.0,71808402.0
2026.05.14_permeability,Rtx_Lena_FL37_device1/P 2,Dextran 1,3.0,0.0,"(3, 29, 512, 512)",16322206.0,120477017.0,13146712.0,132702541.0,72744744.89150347,0.36826932430267334,124786627.09894772,2510300.025760394,1.1014759852495353,360.0,0.005580571060595081,5.580571060595081e-07,False,132702541.0,123590442.0,120477017.0
2026.05.14_permeability,Rtx_Lena_FL37_device1/P 3,Dextran 1,3.0,0.0,"(3, 26, 512, 512)",15884355.0,131457858.0,13610333.0,143689964.0,75053431.51385438,0.42661840873852114,100872946.6651412,2374788.0391152226,1.0930496372457248,360.0,0.0034033554366577567,3.403355436657757e-07,False,143689964.0,134700154.0,131457858.0
2026.05.14_permeability,Rtx_Lena_FL37_device1/P 4,Dextran 1,3.0,0.0,"(3, 24, 512, 512)",9620615.0,72412065.0,8006515.0,79221374.0,55603700.10297132,0.3399160852972066,107976967.32662109,1963362.6029367447,1.0940355588533486,360.0,0.005403158552772184,5.403158552772184e-07,False,79221374.0,73643087.0,72412065.0
2026.05.14_permeability,CTL_FL37_device3_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,CTL_FL37_device3/P 1,Dextran 1,3.0,0.0,"(3, 25, 512, 512)",16224843.0,85038269.0,9886079.0,99606967.0,55882126.62408365,0.32919568148526274,113871396.18021034,2104653.847540727,1.1713193150721353,360.0,0.015274120399355155,1.5274120399355156e-06,False,99606967.0,91221816.0,85038269.0
2026.05.14_permeability,CTL_FL37_device3/P 2,Dextran 1,3.0,0.0,"(3, 32, 512, 512)",15169139.0,68097372.0,11037932.0,78996684.0,58014441.91328746,0.26852329799107144,158035496.20126852,2618998.3580016475,1.1600548109257431,360.0,0.01617766431056216,1.6177664310562162e-06,False,78996684.0,73219764.0,68097372.0
2026.05.14_permeability,CTL_FL37_device3/P 3,Dextran 1,3.0,0.0,"(3, 32, 512, 512)",12068734.0,59314888.0,9274923.0,71101104.0,59782582.18876809,0.27670724051339285,156267355.9257879,2975855.502645831,1.198705862851836,360.0,0.012249295196900772,1.2249295196900773e-06,False,71101104.0,63631253.0,59314888.0
2026.05.14_permeability,CTL_FL37_device3/P 4,Dextran 1,3.0,0.0,"(3, 24, 512, 512)",10797876.0,55644656.0,7394759.0,63366166.0,45504934.23553029,0.2781803922833137,118075733.19406211,1969925.279873452,1.1387646281792092,360.0,0.014580399689479209,1.458039968947921e-06,False,63366166.0,57937772.0,55644656.0
2026.05.14_permeability,Rituximab_FL37_device3_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Rituximab_FL37_device3/P 1,Dextran 1,3.0,0.0,"(3, 34, 512, 512)",9971385.0,40954275.0,8118685.0,44470415.0,44699913.305450164,0.19310312906901045,186782163.2458598,2406115.367777263,1.0858552617522834,360.0,0.01606821550141405,1.606821550141405e-06,False,44470415.0,41884801.0,40954275.0
