,label,cell_area_pixel,nuclear_area_pixel,filename,cell_type,treatment,timepoint,YAP_cell,YAP_nucleus,YAP_nucleus/cell,GFP_cell,GFP_nucleus,GFP_nucleus/cell,nuc/cell_area
4,12,98270.0,27536.0,M_NLS_24hrBleb_Composite_4.tif,M_LNS,blebbistatin,24hr,6055222.0,2113616.0,0.34905673152858807,403125.0,110108.0,0.27313612403100773,0.28020759133000916
5,15,152611.0,26079.0,M_NLS_24hrBleb_Composite_4.tif,M_LNS,blebbistatin,24hr,6132101.0,1275476.0,0.20799983561914587,508652.0,125416.0,0.24656543176867485,0.1708854538663661
6,18,36145.0,5011.0,M_NLS_24hrBleb_Composite_4.tif,M_LNS,blebbistatin,24hr,1126383.0,259008.0,0.22994665224883543,90407.0,17866.0,0.19761744112734633,0.13863604924609213
0,6,107380.0,27023.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,6741473.0,1962539.0,0.2911142713172626,723384.0,224676.0,0.310590225938091,0.2516576643695288
1,7,107156.0,32525.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,6832111.0,2507577.0,0.36702814108260245,828148.0,312084.0,0.376845684587779,0.30352943372279667
2,10,49157.0,17369.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,1621877.0,506647.0,0.31238312153141085,292211.0,103497.0,0.35418584515983315,0.35333726630998635
3,12,50287.0,11756.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,1399483.0,255706.0,0.18271461675490164,294147.0,67264.0,0.22867477825712995,0.23377811362777656
4,13,51283.0,8292.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,1417333.0,178434.0,0.1258941970588422,310483.0,47282.0,0.1522853103068445,0.16169100871633874
5,14,155213.0,35479.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,8208358.0,3329389.0,0.40560962375179055,932970.0,258195.0,0.2767452329656902,0.22858265738050293
6,16,85124.0,11372.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,3788826.0,664489.0,0.17538123946573425,499728.0,80777.0,0.16164193321166714,0.13359334617734128
7,17,158791.0,31231.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,9235913.0,3055128.0,0.3307878712153309,952575.0,231782.0,0.24332152323963993,0.19667991258950443
8,18,170379.0,28794.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,8637626.0,2741985.0,0.31744659933180713,984172.0,210451.0,0.21383558971399308,0.16899970066733577
9,20,122688.0,31094.0,M_NLS_24hrBleb_Composite_5.tif,M_LNS,blebbistatin,24hr,7490006.0,2934282.0,0.3917596327693195,723702.0,222499.0,0.30744560606437454,0.25343961919666147
0,3,150454.0,36502.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,10379049.0,3986401.0,0.38408152808605106,567839.0,117281.0,0.2065391774781232,0.24261235992396346
1,9,191340.0,14169.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,7777061.0,1204004.0,0.15481478157365616,656775.0,45683.0,0.06955654523999848,0.07405142677955472
2,10,138500.0,22323.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,5260389.0,962742.0,0.18301726355218217,335007.0,79706.0,0.2379233866755023,0.16117689530685922
3,14,199369.0,31183.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,11772696.0,2769725.0,0.23526684117214952,446839.0,81779.0,0.18301670176506526,0.15640846871880784
4,15,278801.0,24981.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,11574807.0,2722458.0,0.23520547686021892,765186.0,192521.0,0.25160026451085094,0.08960154375342987
5,16,52260.0,12819.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,2319763.0,655232.0,0.28245644059328473,118642.0,32920.0,0.2774734073936717,0.24529276693455798
6,17,85164.0,28311.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,7019626.0,2452692.0,0.34940493980733445,199540.0,70170.0,0.3516588152751328,0.33242919543469074
7,18,26646.0,3628.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,994292.0,278422.0,0.2800203561931505,58552.0,10512.0,0.17953272304959694,0.1361555205284095
8,19,31329.0,13841.0,M_NLS_24hrBleb_Composite_6.tif,M_LNS,blebbistatin,24hr,2727400.0,1966718.0,0.7210962821734985,168066.0,127788.0,0.7603441505122988,0.441795141881324
0,5,48857.0,23314.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,4264763.0,2635722.0,0.6180230882700868,255785.0,91788.0,0.3588482514611881,0.4771885297910228
1,6,109703.0,26186.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,6418237.0,2433967.0,0.3792267253452934,3657115.0,2495087.0,0.6822555484309353,0.23869903284322216
2,8,84386.0,12534.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,5508183.0,1150349.0,0.20884364226823982,227877.0,33898.0,0.14875568837574657,0.14853174697224658
3,9,139409.0,12923.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,9620838.0,1675948.0,0.17419979423829815,613189.0,55153.0,0.08994453586088465,0.0926984627965196
4,10,103554.0,20172.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,4988967.0,1521568.0,0.30498658339491924,239825.0,53067.0,0.22127384551235277,0.19479691755026363
5,12,89058.0,7231.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,3772982.0,232227.0,0.061549988841717244,299075.0,30881.0,0.10325503636211653,0.08119427788632128
6,14,134719.0,25781.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,6972061.0,1761726.0,0.25268367560180555,4909640.0,3327852.0,0.6778199623597657,0.19136870077717322
7,17,70540.0,31876.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,4089505.0,2683359.0,0.656157407803634,303865.0,113010.0,0.37190857782238823,0.45188545506095834
8,19,130508.0,23230.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,7183402.0,2208263.0,0.3074118641835721,348054.0,74993.0,0.21546369241554472,0.17799675115701719
9,20,57423.0,16404.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,2549902.0,893198.0,0.35028718750759835,154949.0,63434.0,0.4093863142066099,0.2856695052505094
10,21,131384.0,24399.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,6811788.0,2452723.0,0.3600703662533244,337534.0,81320.0,0.240923877298287,0.18570754429763137
11,22,29533.0,16879.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,3207191.0,2044803.0,0.6375682022056061,1259338.0,936658.0,0.7437701395495093,0.5715301527105272
12,24,142490.0,37924.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,10852735.0,3023344.0,0.27857899414295106,1881497.0,1150205.0,0.6113243869110607,0.2661520106674153
13,25,120693.0,27752.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,9387099.0,3122125.0,0.3325974297277572,445446.0,98667.0,0.22150159615306905,0.22993877026836684
14,27,66970.0,14752.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,3310395.0,694038.0,0.20965413492951748,733543.0,187111.0,0.2550784343930758,0.22027773629983574
15,28,149099.0,37018.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,8581193.0,3217627.0,0.37496266544756657,417019.0,124901.0,0.29950913507538024,0.24827798979201737
16,30,200301.0,32190.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,7857514.0,2697380.0,0.3432866934758245,572580.0,182740.0,0.3191519089035593,0.1607081342579418
17,31,122072.0,21752.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,10937028.0,2751930.0,0.25161588687530106,2121602.0,900722.0,0.42454805378200056,0.1781899207025362
18,35,66816.0,24301.0,M_NLS_24hrBleb_Composite_7.tif,M_LNS,blebbistatin,24hr,3642589.0,2293027.0,0.6295047286421828,340246.0,135642.0,0.3986586175884507,0.363700311302682
0,4,295953.0,26055.0,M_NLS_24hrBleb_Composite_8.tif,M_LNS,blebbistatin,24hr,7074609.0,1192460.0,0.16855489822829783,18119810.0,3270872.0,0.18051359258182068,0.08803762759627373
1,6,327465.0,25874.0,M_NLS_24hrBleb_Composite_8.tif,M_LNS,blebbistatin,24hr,4786813.0,1004712.0,0.20989163353571572,11233404.0,2827903.0,0.25174052317534384,0.0790130242926725
0,6,232796.0,35212.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,12144454.0,2786656.0,0.22945914242007093,5371390.0,2453158.0,0.45670822636226377,0.15125689444835821
1,8,276657.0,34780.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,13157127.0,2525634.0,0.19195938444616367,5548711.0,2259754.0,0.4072574693473854,0.12571523583354116
2,10,106222.0,18132.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,7653967.0,1790508.0,0.23393202505315216,406600.0,79739.0,0.19611165764879487,0.1706991018809663
3,13,168017.0,38854.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,13310788.0,4616760.0,0.3468434776363353,632463.0,192347.0,0.3041237194903101,0.23125040918478487
4,14,161751.0,29126.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,9152665.0,3415931.0,0.3732170903228732,1591467.0,844494.0,0.5306387125840498,0.18006689294038367
5,17,230129.0,26819.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,10491361.0,3068233.0,0.2924532860893834,1668137.0,771551.0,0.46252256259527846,0.11653898465643182
6,18,66811.0,9030.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,3163805.0,556840.0,0.17600326189509152,294655.0,51893.0,0.17611443892009299,0.13515738426307045
7,19,126612.0,27617.0,M_NLS_24hrBleb_Composite_9.tif,M_LNS,blebbistatin,24hr,6433407.0,2814576.0,0.43749385045901806,460403.0,128418.0,0.27892520248564845,0.2181230846997125
0,5,285547.0,35763.0,24hrROCKi_Composite_1.tif,OTHER,ROCKi,24hr,17044231.0,3790219.0,0.22237547707491173,3084367.0,467199.0,0.15147321962658788,0.12524383026261876
1,6,298591.0,30838.0,24hrROCKi_Composite_1.tif,OTHER,ROCKi,24hr,15457614.0,3297966.0,0.21335543765033854,3260910.0,417750.0,0.12810841145569796,0.1032783975404483
2,7,337164.0,37478.0,24hrROCKi_Composite_1.tif,OTHER,ROCKi,24hr,18408400.0,4634891.0,0.25178130636013996,3543299.0,490948.0,0.13855675177285348,0.1111565884851289
3,8,315710.0,31145.0,24hrROCKi_Composite_1.tif,OTHER,ROCKi,24hr,18104033.0,3832620.0,0.2116997908698023,3479682.0,432465.0,0.12428290861061442,0.09865066041620474
4,9,271248.0,29403.0,24hrROCKi_Composite_1.tif,OTHER,ROCKi,24hr,18883961.0,3506656.0,0.1856949397427796,2946821.0,394254.0,0.13378959902891963,0.1083989559370023
0,6,189355.0,29521.0,24hrROCKi_Composite_10.tif,OTHER,ROCKi,24hr,10256663.0,2556715.0,0.2492735697760568,11986077.0,2070537.0,0.17274517759230146,0.15590293364315702
1,8,220846.0,26802.0,24hrROCKi_Composite_10.tif,OTHER,ROCKi,24hr,15860795.0,3350766.0,0.21126091094424965,14771351.0,2140786.0,0.14492824657676878,0.12136058610977786
2,11,375715.0,29225.0,24hrROCKi_Composite_10.tif,OTHER,ROCKi,24hr,13758069.0,2279404.0,0.16567761071702722,22689412.0,2046221.0,0.09018395893203403,0.07778502322238931
3,13,291738.0,29688.0,24hrROCKi_Composite_10.tif,OTHER,ROCKi,24hr,13516696.0,3486584.0,0.25794646857486475,17498731.0,2169446.0,0.12397733298488901,0.10176254036155728
0,5,112890.0,19738.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,2754950.0,817545.0,0.2967549320314343,8912792.0,2026720.0,0.22739451341397848,0.17484276729559747
1,6,140627.0,28983.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,3587868.0,879288.0,0.2450725611979036,11814716.0,2986381.0,0.2527679040274857,0.20609840215605824
2,7,126767.0,28046.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,3626623.0,1087426.0,0.29984533821133325,10658270.0,2767099.0,0.25961990079065367,0.22124054367461563
3,10,88371.0,23045.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,3335263.0,1242529.0,0.3725430348371328,8110982.0,2515121.0,0.31008834688574083,0.26077559380339704
4,11,153919.0,28785.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,3356761.0,1066250.0,0.3176425131250035,11870649.0,2658694.0,0.22397208442436467,0.18701394889519812
5,12,106623.0,30310.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,4950881.0,1584400.0,0.3200238503005829,11395991.0,3809696.0,0.3343014223159706,0.2842726241054932
6,14,129128.0,26256.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,2919975.0,645597.0,0.22109675596537642,11009235.0,2614617.0,0.23749306831946088,0.20333312681989962
7,15,138503.0,35828.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,3260676.0,1085939.0,0.3330410626508123,11392867.0,3305456.0,0.2901338179406465,0.25868031739384706
8,16,152075.0,31103.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,4298440.0,1376580.0,0.320251067829259,13620292.0,3555192.0,0.26102171671503077,0.2045240835114253
9,19,134592.0,35334.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,3421390.0,933398.0,0.27281251187382904,12058890.0,3357613.0,0.2784346652137966,0.26252674750356636
10,22,152648.0,28094.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,5366030.0,1669971.0,0.31121164063562823,14210439.0,3363043.0,0.2366600356259226,0.1840443372988837
11,23,162496.0,30460.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,4520757.0,1285904.0,0.28444439725470755,14085593.0,3089842.0,0.21936186854184983,0.1874507680189051
12,25,162680.0,32470.0,24hrROCKi_Composite_2.tif,OTHER,ROCKi,24hr,5011404.0,1053250.0,0.21017064279790654,15236843.0,3533639.0,0.23191411764234887,0.1995942955495451
0,7,183820.0,31812.0,24hrROCKi_Composite_3.tif,OTHER,ROCKi,24hr,9781861.0,3178173.0,0.3249047394969117,19232089.0,4142799.0,0.215410764790034,0.17306060276357307
1,10,116700.0,19677.0,24hrROCKi_Composite_3.tif,OTHER,ROCKi,24hr,5311715.0,1560173.0,0.2937230254258747,11398702.0,2740988.0,0.24046492311142093,0.16861182519280205
2,11,231702.0,28433.0,24hrROCKi_Composite_3.tif,OTHER,ROCKi,24hr,10456878.0,2989772.0,0.2859144000723734,25065937.0,3952380.0,0.15767932393670342,0.12271365806078498
3,17,256551.0,38191.0,24hrROCKi_Composite_3.tif,OTHER,ROCKi,24hr,8216768.0,2585573.0,0.3146703180617975,25259161.0,4541836.0,0.17980945606229756,0.14886318899556034
0,7,269041.0,32080.0,24hrROCKi_Composite_4.tif,OTHER,ROCKi,24hr,13388968.0,3660671.0,0.27340949653475904,19300362.0,3189539.0,0.16525798842529482,0.1192383317040897
1,8,298398.0,28076.0,24hrROCKi_Composite_4.tif,OTHER,ROCKi,24hr,10703994.0,2580938.0,0.24111915608323398,19095969.0,2367340.0,0.12397066626993372,0.09408910247387717
2,12,240218.0,30390.0,24hrROCKi_Composite_4.tif,OTHER,ROCKi,24hr,10530128.0,3034810.0,0.28820257455559894,16684086.0,2739418.0,0.16419347155127348,0.12651008667127359
3,13,214741.0,25627.0,24hrROCKi_Composite_4.tif,OTHER,ROCKi,24hr,10356609.0,2095132.0,0.20229903436539895,15702537.0,2599337.0,0.1655361168707961,0.11933911083584411
4,16,556801.0,32137.0,24hrROCKi_Composite_4.tif,OTHER,ROCKi,24hr,18949361.0,3133681.0,0.16537132835244417,33550138.0,2929917.0,0.08732950666253593,0.05771720955960927
5,18,299852.0,33936.0,24hrROCKi_Composite_4.tif,OTHER,ROCKi,24hr,10449896.0,3391308.0,0.324530311115058,16992660.0,2937853.0,0.17288952994999018,0.1131758334111495
0,9,215114.0,35543.0,24hrROCKi_Composite_5.tif,OTHER,ROCKi,24hr,13233324.0,3342220.0,0.25256088341825533,20250270.0,4249066.0,0.20982762205145908,0.16522866944968714
1,10,271176.0,35655.0,24hrROCKi_Composite_5.tif,OTHER,ROCKi,24hr,12402585.0,3522144.0,0.28398466932498345,23081557.0,4003068.0,0.17343145438585447,0.13148287459067173
2,11,332657.0,31604.0,24hrROCKi_Composite_5.tif,OTHER,ROCKi,24hr,11278319.0,2431552.0,0.2155952496112231,26923880.0,3378929.0,0.12549933367701832,0.09500476466751037
3,12,207731.0,32705.0,24hrROCKi_Composite_5.tif,OTHER,ROCKi,24hr,10194318.0,3301649.0,0.32387149390474185,18746494.0,3801908.0,0.20280634874979822,0.15743918818086852
4,14,249995.0,37201.0,24hrROCKi_Composite_5.tif,OTHER,ROCKi,24hr,14788475.0,4710255.0,0.3185085007074766,23510953.0,4774521.0,0.20307645547162637,0.1488069761395228
0,6,171924.0,29744.0,24hrROCKi_Composite_6.tif,OTHER,ROCKi,24hr,11768092.0,3816782.0,0.3243331204412746,11769522.0,2584205.0,0.21956754063588987,0.17300667736907005
1,9,219385.0,32171.0,24hrROCKi_Composite_6.tif,OTHER,ROCKi,24hr,15143809.0,3354191.0,0.22148925676492617,15117556.0,2656143.0,0.17569923339460425,0.1466417485242838
2,11,134724.0,31895.0,24hrROCKi_Composite_6.tif,OTHER,ROCKi,24hr,10757142.0,3820825.0,0.355189603335161,10673489.0,2986107.0,0.2797685930064668,0.23674326771770435
3,13,165981.0,38931.0,24hrROCKi_Composite_6.tif,OTHER,ROCKi,24hr,14942615.0,4153659.0,0.2779740360037383,14356278.0,3826385.0,0.26653043358452655,0.23455094257776493
4,14,136604.0,28054.0,24hrROCKi_Composite_6.tif,OTHER,ROCKi,24hr,10099971.0,2650821.0,0.2624582783455517,10740860.0,2498995.0,0.23266246836845467,0.20536733917015607
5,16,261847.0,37337.0,24hrROCKi_Composite_6.tif,OTHER,ROCKi,24hr,16286928.0,4189040.0,0.25720258602481694,18334153.0,3347341.0,0.18257407364278022,0.14259090232082094
0,6,180389.0,34946.0,24hrROCKi_Composite_7.tif,OTHER,ROCKi,24hr,10649776.0,2949212.0,0.2769271391248041,17860620.0,4150787.0,0.23239881930190553,0.19372578150552416
1,7,289660.0,37465.0,24hrROCKi_Composite_7.tif,OTHER,ROCKi,24hr,15247551.0,2992639.0,0.1962701420050997,26985399.0,4600806.0,0.17049242073463505,0.12934129669267416
2,11,235257.0,34254.0,24hrROCKi_Composite_7.tif,OTHER,ROCKi,24hr,11601087.0,3337113.0,0.2876551998963545,21059280.0,3922692.0,0.18626904623519894,0.14560246878945154
3,14,230269.0,37163.0,24hrROCKi_Composite_7.tif,OTHER,ROCKi,24hr,13319155.0,4661413.0,0.3499781329971759,22866841.0,4843773.0,0.21182519264466831,0.16138950531769367
0,8,220837.0,37850.0,24hrROCKi_Composite_8.tif,OTHER,ROCKi,24hr,13326241.0,4530983.0,0.340004581937247,17515731.0,3980845.0,0.2272725585931869,0.17139338063820828
1,9,177299.0,33090.0,24hrROCKi_Composite_8.tif,OTHER,ROCKi,24hr,11260412.0,3010992.0,0.26739625512814275,14794982.0,3424233.0,0.23144556715243048,0.18663387836366815
2,10,263857.0,24146.0,24hrROCKi_Composite_8.tif,OTHER,ROCKi,24hr,9023000.0,1695237.0,0.1878795300897706,17726844.0,2210316.0,0.12468750782711237,0.0915116900442285
3,12,139952.0,27294.0,24hrROCKi_Composite_8.tif,OTHER,ROCKi,24hr,9668826.0,3255172.0,0.3366667266532669,11541446.0,2845401.0,0.24653765221446255,0.19502400823139363
4,13,244046.0,34140.0,24hrROCKi_Composite_8.tif,OTHER,ROCKi,24hr,14612137.0,3532557.0,0.2417549876517035,19437516.0,3535717.0,0.1819016894957154,0.13989165976905993
5,16,219738.0,26915.0,24hrROCKi_Composite_8.tif,OTHER,ROCKi,24hr,13932945.0,3468209.0,0.24892145917463968,17266343.0,2947619.0,0.17071472517370934,0.12248677971038237
6,17,377454.0,31668.0,24hrROCKi_Composite_8.tif,OTHER,ROCKi,24hr,17732102.0,2894257.0,0.1632213146529385,27454714.0,3125323.0,0.11383556936706753,0.08389896517191499
0,7,329621.0,37566.0,24hrROCKi_Composite_9.tif,OTHER,ROCKi,24hr,16336623.0,5159013.0,0.31579433521848427,4051010.0,651772.0,0.1608912345316353,0.11396725330000212
1,12,182355.0,38573.0,24hrROCKi_Composite_9.tif,OTHER,ROCKi,24hr,7504492.0,3365132.0,0.4484156955594063,2303675.0,673075.0,0.2921744603730995,0.2115269666310219
0,9,275967.0,25428.0,L_NLS_24hrROCKi_Composite_1.tif,L_LNS,ROCKi,24hr,12452247.0,2607120.0,0.20936944151525425,4921400.0,576457.0,0.11713272645995042,0.09214145169531139
0,4,135177.0,30721.0,L_NLS_24hrROCKi_Composite_10.tif,L_LNS,ROCKi,24hr,6215672.0,3086710.0,0.4966011720052152,7924933.0,3711057.0,0.468276135583733,0.22726499330507408
1,5,208004.0,24356.0,L_NLS_24hrROCKi_Composite_10.tif,L_LNS,ROCKi,24hr,7230336.0,1896909.0,0.26235419764724627,6138953.0,1264589.0,0.2059942469017111,0.11709390204034538
2,6,999124.0,38400.0,L_NLS_24hrROCKi_Composite_10.tif,L_LNS,ROCKi,24hr,13957873.0,3179033.0,0.22775912920256547,7642934.0,500493.0,0.06548440690446888,0.038433667893074334
0,3,152424.0,18199.0,L_NLS_24hrROCKi_Composite_2.tif,L_LNS,ROCKi,24hr,5368451.0,661268.0,0.12317668541633331,2710685.0,468327.0,0.17277072031608245,0.11939720778879967
0,6,201675.0,38394.0,L_NLS_24hrROCKi_Composite_3.tif,L_LNS,ROCKi,24hr,12661524.0,4888162.0,0.38606426840876346,3564457.0,968352.0,0.27166886849806293,0.19037560431387132
1,13,241149.0,34254.0,L_NLS_24hrROCKi_Composite_3.tif,L_LNS,ROCKi,24hr,14355024.0,3649053.0,0.25420041095020113,6288521.0,1191442.0,0.1894629913774638,0.14204495975517212
0,8,84818.0,28155.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,6483439.0,2754961.0,0.4249227917467875,326069.0,113271.0,0.34738352925301086,0.33194604918767245
1,9,135575.0,38204.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,9891059.0,3701204.0,0.37419693887176286,1285285.0,620164.0,0.4825108828003128,0.281792365849161
2,10,156778.0,30014.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,9539411.0,3198188.0,0.33526053128437383,1278413.0,539324.0,0.42186992779328747,0.19144267690619857
3,12,223231.0,35804.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,13322688.0,3598887.0,0.2701321985473202,7030363.0,3422880.0,0.486871019320055,0.16038991000353894
4,13,165126.0,34763.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,10752783.0,3666362.0,0.3409686589973963,616521.0,148417.0,0.24073308127379278,0.21052408463839734
5,14,153777.0,29896.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,9884174.0,3353253.0,0.3392547520915759,1722767.0,126396.0,0.07336801784570984,0.19441138791886953
6,18,157833.0,38537.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,12990903.0,4723671.0,0.3636137534088277,8325059.0,4272423.0,0.5132003268685543,0.2441631344522375
7,20,166194.0,26667.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,14253314.0,2744399.0,0.19254462506052977,1341023.0,112704.0,0.08404330127074629,0.16045705621141557
8,21,91514.0,27540.0,L_NLS_24hrROCKi_Composite_4.tif,L_LNS,ROCKi,24hr,9275168.0,2950571.0,0.3181151004488544,573456.0,138788.0,0.2420203119332608,0.3009375614660052
0,10,116469.0,39305.0,L_NLS_24hrROCKi_Composite_5.tif,L_LNS,ROCKi,24hr,9383839.0,4135832.0,0.44073987202892123,1050229.0,391085.0,0.37238069030659027,0.3374717736049936
1,11,171187.0,39153.0,L_NLS_24hrROCKi_Composite_5.tif,L_LNS,ROCKi,24hr,10705761.0,3165240.0,0.2956576370423364,1450595.0,378730.0,0.2610859681716813,0.22871479726848418
