gene_ID,n_cells,n_states,pct_cells_covered
200110000100000000,2,544,83.77272294660702
100102010000000000,2,545,83.78224041115446
000210010000000000,2,546,83.79175787570192
100010001000000000,2,547,83.80127534024936
200010000001000000,2,548,83.8107928047968
000001100000100000,2,549,83.82031026934425
000000100000020000,2,550,83.82982773389169
110000100010000001,2,551,83.83934519843913
020000200000000000,2,552,83.84886266298658
010000300000000000,2,553,83.85838012753402
100200000101000000,2,554,83.86789759208148
300000000000000010,2,555,83.87741505662892
100001110000000000,2,556,83.88693252117636
300000000010000000,2,557,83.8964499857238
000001100001000000,2,558,83.90596745027125
200111020001000000,2,559,83.91548491481869
000020000100000000,2,560,83.92500237936613
100301000000000000,2,561,83.93451984391358
200100220000000000,2,562,83.94403730846102
110201010001000000,2,563,83.95355477300848
100100200000100000,2,564,83.96307223755592
300210100000000000,2,565,83.97258970210336
200000100010000000,2,566,83.9821071666508
310000000010000000,2,567,83.99162463119825
100010000101000000,2,568,84.00114209574569
000200010000000001,2,569,84.01065956029313
110000010001000000,2,570,84.02017702484058
001010000000000000,2,571,84.02969448938802
000000120000000000,2,572,84.03921195393548
300100020000000000,2,573,84.04872941848292
000011100000100000,2,574,84.05824688303036
100010100000000010,2,575,84.0677643475778
000201010000000000,2,576,84.07728181212525
300002000000000000,2,577,84.08679927667269
310000100000000000,2,578,84.09631674122014
000100000000000020,2,579,84.10583420576758
100201100100000000,2,580,84.11535167031502
100100020000000000,2,581,84.12486913486248
000020010000000000,2,582,84.13438659940992
410010000000000000,2,583,84.14390406395736
102000000000010000,2,584,84.15342152850481
200111000000100000,2,585,84.16293899305225
400000100001000000,2,586,84.1724564575997
000210000000100000,2,587,84.18197392214714
000110100100000000,2,588,84.19149138669458
100100201000000000,2,589,84.20100885124202
020100000000000000,2,590,84.21052631578948
000200000000000100,2,591,84.22004378033692
101000100000000000,2,592,84.22956124488437
100000110001000000,2,593,84.23907870943181
100101200000000000,2,594,84.24859617397925
400000200000000000,2,595,84.2581136385267
100010010100000000,2,596,84.26763110307414
200012010000000000,2,597,84.27714856762158
310000010000000000,2,598,84.28666603216902
200000010000100000,2,599,84.29618349671648
000210100000000000,2,600,84.30570096126392
110210100000000000,2,601,84.31521842581137
012000000000020000,2,602,84.32473589035881
020000010000000000,2,603,84.33425335490625
010000100100000000,2,604,84.3437708194537
200001110001000000,2,605,84.35328828400114
110000000200000000,2,606,84.36280574854858
100010011010000000,2,607,84.37232321309602
100110000000010100,2,608,84.38184067764348
010010100000000000,2,609,84.39135814219092
000000200000000001,2,610,84.40087560673837
300010201000000000,2,611,84.41039307128581
200000200000100000,2,612,84.41991053583325
100000000100100000,2,613,84.4294280003807
000010000000200000,2,614,84.43894546492814
100200020000000000,2,615,84.44846292947558
500111000000000000,2,616,84.45798039402304
100120010000000000,2,617,84.46749785857048
100000020010000000,2,618,84.47701532311793
200200100000100000,2,619,84.48653278766537
000100100000001000,2,620,84.49605025221281
010000100010000000,2,621,84.50556771676025
100200100100000000,2,622,84.5150851813077
300020000000000000,2,623,84.52460264585514
000000201000000000,2,624,84.53412011040258
100201001000000000,2,625,84.54363757495004
000111010000000000,2,626,84.55315503949748
010100000010000000,2,627,84.56267250404493
100101000000001000,2,628,84.57218996859237
000200001000000000,2,629,84.58170743313981
000101000100000000,2,630,84.59122489768725
200212000000000000,2,631,84.6007423622347
200010020000000000,2,632,84.61025982678214
001010100000000000,2,633,84.61977729132958
